bioguideId,depiction,district,name,partyName,state,terms,updateDate,url
B000029,"{""attribution"": ""Collection of the U.S. House of Representatives"", ""imageUrl"": ""https://www.congress.gov/img/member/b000029_200.jpg""}",10,"Bafalis, L. A. (Skip)",Republican,Florida,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 1983, ""startYear"": 1973}]}",2023-03-28T18:55:12Z,https://api.congress.gov/v3/member/B000029?format=json
J000099,"{""attribution"": ""Collection of the U.S. House of Representatives"", ""imageUrl"": ""https://www.congress.gov/img/member/j000099_200.jpg""}",6,"Jenrette, John W., Jr.",Democratic,South Carolina,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 1981, ""startYear"": 1975}]}",2023-03-20T19:42:30Z,https://api.congress.gov/v3/member/J000099?format=json
S000142,"{""attribution"": ""Collection of the U.S. House of Representatives"", ""imageUrl"": ""https://www.congress.gov/img/member/s000142_200.jpg""}",1,"Schroeder, Patricia",Democratic,Colorado,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 1997, ""startYear"": 1973}]}",2023-03-14T17:10:50Z,https://api.congress.gov/v3/member/S000142?format=json
D000416,"{""attribution"": ""Collection of the U.S. House of Representatives"", ""imageUrl"": ""https://www.congress.gov/img/member/d000416_200.jpg""}",11,"Donnelly, Brian J.",Democratic,Massachusetts,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 1993, ""startYear"": 1979}]}",2023-03-06T15:31:26Z,https://api.congress.gov/v3/member/D000416?format=json
B000966,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/b000966_200.jpg""}",,"Broyhill, James T.",Republican,North Carolina,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 1986, ""startYear"": 1963}, {""chamber"": ""Senate"", ""endYear"": 1987, ""startYear"": 1986}]}",2023-02-28T18:41:53Z,https://api.congress.gov/v3/member/B000966?format=json
O000085,"{""attribution"": ""Collection of the U.S. House of Representatives"", ""imageUrl"": ""https://www.congress.gov/img/member/o000085_200.jpg""}",1,"Olver, John W.",Democratic,Massachusetts,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2013, ""startYear"": 1991}]}",2023-02-28T18:39:43Z,https://api.congress.gov/v3/member/O000085?format=json
A000017,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/a000017_200.jpg""}",,"Abourezk, James",Democratic,South Dakota,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 1973, ""startYear"": 1971}, {""chamber"": ""Senate"", ""endYear"": 1979, ""startYear"": 1973}]}",2023-02-28T18:37:55Z,https://api.congress.gov/v3/member/A000017?format=json
N000192,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/n000192_200.jpg""}",3,"Newman, Marie",Democratic,Illinois,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2021}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/N000192?format=json
M001186,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/m001186_200.jpg""}",3,"Meijer, Peter",Republican,Michigan,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2021}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/M001186?format=json
K000396,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/k000396_200.jpg""}",2,"Kahele, Kaiali'i",Democratic,Hawaii,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2021}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/K000396?format=json
J000306,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/j000306_200.jpg""}",17,"Jones, Mondaire",Democratic,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2021}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/J000306?format=json
H001084,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/h001084_200.jpg""}",2,"Herrell, Yvette",Republican,New Mexico,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2021}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/H001084?format=json
C001104,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/c001104_200.jpg""}",11,"Cawthorn, Madison",Republican,North Carolina,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2021}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/C001104?format=json
B001312,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/b001312_200.jpg""}",7,"Bourdeaux, Carolyn",Democratic,Georgia,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2021}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/B001312?format=json
J000020,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/j000020_200.jpg""}",27,"Jacobs, Chris",Republican,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2020}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/J000020?format=json
K000395,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/k000395_200.jpg""}",12,"Keller, Fred",Republican,Pennsylvania,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2019}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/K000395?format=json
L000591,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/l000591_200.jpg""}",2,"Luria, Elaine G.",Democratic,Virginia,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2019}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/L000591?format=json
T000479,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/t000479_200.jpg""}",3,"Taylor, Van",Republican,Texas,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2019}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/T000479?format=json
G000588,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/g000588_200.jpg""}",16,"Gonzalez, Anthony",Republican,Ohio,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2019}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/G000588?format=json
M001203,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/m001203_200.jpg""}",7,"Malinowski, Tom",Democratic,New Jersey,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2019}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/M001203?format=json
A000378,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/a000378_200.jpg""}",3,"Axne, Cynthia",Democratic,Iowa,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2019}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/A000378?format=json
S001204,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/s001204_200.jpg""}",,"San Nicolas, Michael F. Q.",Democratic,Guam,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2019}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/S001204?format=json
L000588,"{""attribution"": ""Congressional Pictorial Directory"", ""imageUrl"": ""https://www.congress.gov/img/member/115_rp_pa_18_lamb_conor_200.jpg""}",17,"Lamb, Conor",Democratic,Pennsylvania,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2018}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/L000588?format=json
C001109,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/c001109_200.jpg""}",,"Cheney, Liz",Republican,Wyoming,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2017}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/C001109?format=json
B001304,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/b001304_200.jpg""}",4,"Brown, Anthony G.",Democratic,Maryland,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2017}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/B001304?format=json
H001074,"{""attribution"": ""Congressional Pictorial Directory"", ""imageUrl"": ""https://www.congress.gov/img/member/115_rp_in_9_hollingsworth_trey_200.jpg""}",9,"Hollingsworth, Trey",Republican,Indiana,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2017}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/H001074?format=json
D000627,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/d000627_200.jpg""}",10,"Demings, Val Butler",Democratic,Florida,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2017}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/D000627?format=json
M001202,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/m001202_200.jpg""}",7,"Murphy, Stephanie N.",Democratic,Florida,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2017}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/M001202?format=json
L000586,"{""attribution"": ""Congressional Pictorial Directory"", ""imageUrl"": ""https://www.congress.gov/img/member/116_rp_fl_5_lawson_al_200.jpg""}",5,"Lawson, Al, Jr.",Democratic,Florida,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2017}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/L000586?format=json
O000171,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/o000171_200.jpg""}",1,"O'Halleran, Tom",Democratic,Arizona,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2017}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/O000171?format=json
K000386,"{""attribution"": ""Congressional Pictorial Directory"", ""imageUrl"": ""https://www.congress.gov/img/member/115_rp_ny_24_katko_john_200.jpg""}",24,"Katko, John",Republican,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2015}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/K000386?format=json
R000602,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/r000602_200.jpg""}",4,"Rice, Kathleen M.",Democratic,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2015}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/R000602?format=json
Z000017,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/z000017_200.jpg""}",1,"Zeldin, Lee M.",Republican,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2015}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/Z000017?format=json
L000581,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/l000581_200.jpg""}",14,"Lawrence, Brenda L.",Democratic,Michigan,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2015}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/L000581?format=json
H001071,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/h001071_200.jpg""}",10,"Hice, Jody B.",Republican,Georgia,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2015}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/H001071?format=json
R000597,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/r000597_200.jpg""}",7,"Rice, Tom",Republican,South Carolina,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2013}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/R000597?format=json
M001185,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/m001185_200.jpg""}",18,"Maloney, Sean Patrick",Democratic,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2013}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/M001185?format=json
W000813,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/w000813_200.jpg""}",2,"Walorski, Jackie",Republican,Indiana,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2022, ""startYear"": 2013}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/W000813?format=json
B001286,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/b001286_200.jpg""}",17,"Bustos, Cheri",Democratic,Illinois,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2013}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/B001286?format=json
D000619,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/d000619_200.jpg""}",13,"Davis, Rodney",Republican,Illinois,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2013}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/D000619?format=json
L000579,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/l000579_200.jpg""}",47,"Lowenthal, Alan S.",Democratic,California,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2013}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/L000579?format=json
S001175,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/s001175_200.jpg""}",14,"Speier, Jackie",Democratic,California,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2008}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/S001175?format=json
S001165,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/s001165_200.jpg""}",8,"Sires, Albio",Democratic,New Jersey,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2005}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/S001165?format=json
R000585,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/r000585_200.jpg""}",23,"Reed, Tom",Republican,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2022, ""startYear"": 2010}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/R000585?format=json
M001180,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/m001180_200.jpg""}",1,"McKinley, David B.",Republican,West Virginia,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2011}]}",2023-01-26T16:10:43Z,https://api.congress.gov/v3/member/M001180?format=json
